kauza	datum	medium	titulek	strana	rubrika	autor	delka
policie	28.07.2016	aktualne.cz	Ištvan předal sněmovní komisi Šlachtovu zprávu. Snad ji nikdy neuvidíte, řekl novinářům	00	Domácí	Lukáš Prchal, ČTK	4269
policie	28.07.2016	Lidové noviny	Protikorupční rada je zklamáním	02	Domov	ONDŘEJ KOUTNÍK	4750
policie	27.07.2016	zpravy.iDNES.cz	Komárek z ÚOOZ podal trestní oznámení na Chovance i Tuhého	00	Zprávy / Domácí	iDNES.cz, Pavla Kubištová	2857
policie	27.07.2016	Lidové noviny	Chaos v protikorupční radě	05	Domov	ONDŘEJ KOUTNÍK	4702
policie	26.07.2016	zpravy.iDNES.cz	Reforma policie posílí žalobce, budou si vybírat lidi na citlivé kauzy	00	Zprávy / Domácí	MF DNES, MF DNES, Adéla Paclíková	1780
policie	26.07.2016	Mladá fronta DNES	Šest dní do velkého třesku“	06	Z domova	Adéla Paclíková	6062
policie	26.07.2016	Lidové noviny	Policejní šachy štěpí protikorupční radu	03	Domov	MARTIN SHABU	3835
policie	26.07.2016	Mladá fronta DNES	„Vyber si svého policajta“, povolí vedení útvaru žalobcům	01	Titulní strana	Adéla Paclíková	1593
policie	25.07.2016	Mladá fronta DNES	Strůjce reformy policie má potíž s diplomkou	06	Z domova	(iDNES, hrk)	2104
policie	25.07.2016	Lidové noviny	Kontroverzní změny	03	Domov		2477
policie	25.07.2016	Mladá fronta DNES	Přísnější kontrola zbraní?	02	Masakr v Mnichově	Jana Šafaříková	4251
policie	24.07.2016	zpravy.iDNES.cz	Podpis na diplomce policejního náměstka Laubeho není pravý, tvrdí expert	00	Zprávy / Domácí	iDNES.cz, Pavla Kubištová	2274
policie	23.07.2016	Lidové noviny	Do ústavní léčby v řádu minut	05	Domov	MICHAELA KABÁTOVÁ	2086
policie	23.07.2016	Lidové noviny	Vražda: chybovali policisté?	01	Titulní strana	ŠÁRKA KABÁTOVÁ MICHAELA KABÁTOVÁ	6278
policie	23.07.2016	Lidové noviny	Náhlé „odcházení“ neurologa Bojara	06	Domov	MARTIN RYCHLÍK	8481
policie	23.07.2016	Lidové noviny	Náhlé „odcházení“ neurologa Bojara	04	Domov	MARTIN RYCHLÍK	8527
policie	22.07.2016	Právo	Vztahy černých s policií USA ledové	14	Ze zahraničí	Jiří Roškot	4503
policie	22.07.2016	Lidové noviny	Sobotkova pavučina moci	01	Titulní strana	MARTIN SHABU ONDŘEJ KOUTNÍK	12469
policie	22.07.2016	lidovky.cz	Chtěl bych být psem u hodných lidí, odpovídá Šlachta Halíkovi	00	Zprávy / Lidé	Lidovky.cz	1664
policie	22.07.2016	Lidové noviny	Tuhý asi přijde o řidičák, jel v obci příliš rychle	05	Domov	čtk	1506
policie	22.07.2016	novinky.cz	Čas kvapí, žalobcům stále chybí část informací k policejní reorganizaci	00	Domácí	Naďa Adamičková, Marie Königová	4204
policie	22.07.2016	Právo	Čas kvapí, žalobcům stále chybí část	02	Zpravodajství	Naďa Adamičková Marie Königová	4326
policie	22.07.2016	Mladá fronta DNES	Vyjdete z dětského domova a najednou kolem vás není nikdo	19	Praha	Kateřina Frouzová	10195
policie	22.07.2016	Hospodářské noviny	ČISTIČ ERDOGAN	02	Extra	Marek Hudema	7627
policie	21.07.2016	Lidové noviny	Policie – kdo tady tahá za podvratné nitky?	11	Názory		2145
policie	21.07.2016	zpravy.iDNES.cz	Bezpečnostní rada řešila reakci na teroristický útok na letišti i v metru	00	Zprávy / Domácí	ČTK	1697
policie	21.07.2016	Mladá fronta DNES	Víte, co je to Beretta? ptali se Chovance	02	Z domova	Ondřej Leinert	4256
policie	21.07.2016	Právo	Je to policejní normalizace, ne reorganizace, zní z ANO	02	Zpravodajství	(zpe, jt, ČTK)	2857
policie	21.07.2016	iHNed.cz	Policejního prezidenta zastavila hlídka za překročení rychlosti. Tuhý je prý připraven nést důsledky	00		ČTK, bar	1024
policie	21.07.2016	zpravy.iDNES.cz	Policejní šéf Tuhý jel v Ostravě moc rychle, je připraven nést důsledky	00	Zprávy / Domácí	iDNES.cz, Čeněk Třeček	1622
policie	21.07.2016	aktualne.cz	Policejní prezident jel moc rychle, zastavila ho hlídka. Jsem připraven nést důsledky, tvrdí	00	Domácí	ČTK, Domácí	2099
policie	21.07.2016	lidovky.cz	Policejní prezident Tuhý výrazně překročil rychlost v obci. Patrně přijde o ‚řidičák‘	00	Zprávy / Domov	ČTK	2495
policie	21.07.2016	Hospodářské noviny	Turecko: čistky po neúspěšném vojenském puči už zasáhly šedesát tisíc lidí	03	Události	Marek Hudema	4147
policie	20.07.2016	lidovky.cz	Babiš: Impulsem k policejní reformě byla kauza úniků ze spisů	00	Zprávy / Domov	ČTK	3670
policie	20.07.2016	aktualne.cz	Jsme v rolích statistů, o reorganizaci policie stále nevíme nic, stěžoval si Babiš	00	Domácí	ČTK	3482
policie	20.07.2016	Právo	Policejní superúřad nebude moct do jedné kauzy, reformu projedná vláda	04	Zpravodajství	Jakub Troníček	4093
policie	20.07.2016	aktualne.cz	Bezpečnostní rada státu řešila protiteroristická opatření i kybernetickou bezpečnost	00	Domácí	ČTK	1857
policie	20.07.2016	novinky.cz	Bezpečnostní rada státu řešila protiteroristická opatření	00	Domácí		1230
policie	20.07.2016	novinky.cz	Je to policejní normalizace, ne reorganizace, zní z ANO	00	Domácí	zpe	1895
policie	20.07.2016	zpravy.rozhlas.cz	Podnětem k policejní reorganizaci byla kauza úniků ze spisů, je přesvědčený Babiš	00	politika	ČTK, ČRo	4840
policie	20.07.2016	Lidové noviny	Nový útvar nebude řešit úniky ze spisů	02	Domov	čtk	2290
policie	20.07.2016	zpravy.iDNES.cz	Je to policejní normalizace, Šlachta padl kvůli zatýkání, zuří ANO	00	Zprávy / Domácí	iDNES.cz, Josef Kopecký	2753
policie	20.07.2016	aktualne.cz	Výjimečný stav ve Francii potrvá dál, minimálně do ledna 2017. Schválili to v noci poslanci	00	Zahraničí	Simone Radačičová	3150
policie	19.07.2016	novinky.cz	Nová policejní centrála do jedné živé kauzy nebude smět	00	Domácí		2904
policie	19.07.2016	zpravy.rozhlas.cz	Národní centrála proti zločinu nebude řešit jednu živou kauzu, o ní rozhodnou žalobci	00	politika	ČTK	3634
policie	19.07.2016	lidovky.cz	Národní centrála proti zločinu nebude řešit jednu živou kauzu	00	Zprávy / Domov	ČTK	2955
policie	19.07.2016	Lidové noviny	Puč a opereta	20	Poslední strana	MARTIN C. PUTNA	2783
policie	19.07.2016	iHNed.cz	Francie zřejmě prodlouží výjimečný stav až do začátku roku 2017. Pravice požaduje zpřísnění boje proti terorismu	00		Simone Radačičová	4575
policie	17.07.2016	zpravy.rozhlas.cz	V Turecku po nezdařeném puči pokračuje zatýkání. Policie zadržela 6000 lidí včetně stovek soudců	00	evropa	ČTK,Štěpán Macháček	4764
policie	17.07.2016	lidovky.cz	Zatýkání pokračuje. Zadrženo bylo již šest tisíc lidí, mezi nimi i desítky soudců	00	Zprávy / Svět	ČTK	2718
policie	17.07.2016	novinky.cz	Babiš: Je třeba uzavřít schengenskou hranici a provádět silnější kontroly uvnitř Evropy	00	Domácí	Naďa Adamičková, Marie Königová	8133
policie	16.07.2016	Právo	Proč nemá politik vlastnit média	06	Publicistika	Jiří Pehe	2293
policie	16.07.2016	Právo	NATO by mělo být útočným paktem proti terorismu	01	Titulní strana	Naďa Adamičková Marie Königová	16072
policie	16.07.2016	Lidové noviny	Teroristé nebývají hluboce věřící, spíš kriminálníci	04	Teror v Nice	MILAN ROKOS	2604
policie	16.07.2016	Lidové noviny	Jedna zem, dva systémy, pět knihkupců	21	Příloha - Orientace - esej	OLGA LOMOVÁ	13585
policie	15.07.2016	Právo	Reorganizace policie opět na vládě	02	Zpravodajství	(ČTK)	1037
policie	15.07.2016	Mladá fronta DNES	ČSSD rozbila policii, na řadě je Ištvan	09	Rozhovor	Marek Přibil	8198
policie	15.07.2016	zpravy.iDNES.cz	ČSSD rozbila policii, na řadě je Ištvan, míní exministryně Benešová	00	Zprávy / Domácí	MF DNES, Marek Přibil	7562
policie	15.07.2016	lidovky.cz	Poslankyně Benešová o své straně: ČSSD rozbila policii	00	Zprávy / Domov	Lidovky.cz	2576
policie	15.07.2016	iHNed.cz	Zimbabwe přestalo platit armádě, své hlavní opoře proti sílící opozici	00		ČTK	2175
policie	15.07.2016	iHNed.cz	Nice, dějiště karnevalu i fotbalového mistrovství, se pokoušelo na útoky připravit	00		Simone Radačičová	3406
policie	14.07.2016	zpravy.iDNES.cz	Reformu policie probere vláda. Je nadřízená radě, upozornil Sobotka	00	Zprávy / Domácí	iDNES.cz, ČTK	2097
policie	14.07.2016	novinky.cz	Vláda příští týden projedná další zprávu o reorganizaci policie	00	Domácí		1293
policie	14.07.2016	Mladá fronta DNES	Bezpečnostní rada reformu příští týden neprobere	03	Z domova	(ČTK)	437
policie	14.07.2016	Hospodářské noviny	LETNÍ ROZMETÁNÍ	09	Názory	Tomáš Sedláček	4244
policie	13.07.2016	lidovky.cz	Bezpečnostní rada státu nebude řešit reorganizaci policie. Bělobrádkovi to nikdo neřekl	00	Zprávy / Domov	ČTK	2711
policie	13.07.2016	zpravy.iDNES.cz	Policii už řešit nebudeme, řekl Sobotka. Zametá problém, čílí se Babiš	00	Zprávy / Domácí	iDNES.cz, Michal Hron	4184
policie	13.07.2016	novinky.cz	Bezpečnostní rada nebude řešit reorganizaci policie. Lidovci ani ANO to nevěděli	00	Domácí	zpe	3286
policie	13.07.2016	aktualne.cz	Zeman na Bezpečnostní radu státu nedorazí, reorganizace policie nebude na programu	00	Politika	ČTK	3439
policie	13.07.2016	zpravy.rozhlas.cz	Policie a olomoučtí žalobci vyšetřují staré podezření ze sabotáže. K výslechu pozvali Nečasovou	00	politika	Jana Klímová	2709
policie	13.07.2016	Právo	Důvěra lidí v politiky klesla, nejvíc u lídra ANO	02	Zpravodajství	(Novinky.cz, ČTK)	1756
policie	13.07.2016	Mladá fronta DNES	Tuhého teď řešit nebudu	04	Z domova	Jakub Pokorný	7221
policie	13.07.2016	zpravy.rozhlas.cz	Vojáky bundeswehru by se mohli stát i občané zemí EU, navrhuje německá vláda	00	evropa	Pavel  Polák	1887
policie	12.07.2016	Mladá fronta DNES	Poslanci opět vyšetřují, málem zvali i prezidenta	02	Z domova	Ondřej Leinert, Jakub Pokorný reportéři MF DNES	3618
policie	12.07.2016	iHNed.cz	Ředitelé elitních útvarů policie Komárek a Vild budou náměstky v nové protimafiánské centrále	00		ČTK, tru	1483
policie	12.07.2016	novinky.cz	Šéfové elitních útvarů budou na policejním superúřadu náměstky	00	Domácí	bja	1667
policie	12.07.2016	Lidové noviny	Smějí se vám do obličeje a jste bezmocný	02	Domov	ONDŘEJ KOUTNÍK	8425
policie	12.07.2016	Mladá fronta DNES	Revoluce v Českém ráji? Turnov chce být samostatným okresem	13	Kraj Liberecký	Jana Pšeničková	3818
policie	11.07.2016	zpravy.iDNES.cz	Sněmovní komise k reformě policie vyslechne Babiše i Bradáčovou	00	Zprávy / Domácí	iDNES.cz, Pavla Kubištová	4223
policie	11.07.2016	zpravy.iDNES.cz	Zeman přeruší kvůli reformě policie dovolenou, dorazí na bezpečnostní radu	00	Zprávy / Domácí	MF DNES, Ondřej Leinert	2013
policie	09.07.2016	Mladá fronta DNES	Nový život expolicisty Šlachty	03	Z domova	Jakub Pokorný	1567
policie	09.07.2016	Lidové noviny	Organizovaný zločin má potírat Mazánek	04	Domov	red, čtk	871
policie	09.07.2016	zpravy.iDNES.cz	ÚOOZ opouštějí po Šlachtovi elitní detektivové, do civilu jde i Komárek	00	Zprávy / Domácí	MF DNES, Jakub Pokorný	2301
policie	09.07.2016	Lidové noviny	Pět mrtvých v Dallasu	01	Titulní strana	mia, čtk	690
policie	09.07.2016	Lidové noviny	Pět mrtvých v Dallasu	01	Titulní strana	mia, čtk	733
policie	09.07.2016	Lidové noviny	„Chtěl zabíjet bělochy, hlavně policisty“	05	Svět	IVANA MILENKOVIČOVÁ	5458
policie	09.07.2016	Lidové noviny	„Chtěl zabíjet bělochy, hlavně policisty“	05	Svět	IVANA MILENKOVIČOVÁ	4748
policie	09.07.2016	Právo	Přetlačovaná běloskvoucích košil	06	Publicistika	Lukáš Jelínek	3047
policie	09.07.2016	Právo	V čele kontroverzního útvaru bude Mazánek	05	Zpravodajství	(bja)	2165
policie	09.07.2016	Mladá fronta DNES	Proslavil ho lesní vrah“	03	Z domova	Jakub Pokorný	3142
policie	09.07.2016	Lidové noviny	Před lidmi placatými chraň nás	08	Názory	PETR KAMBERSKÝ	3307
policie	09.07.2016	iHNed.cz	NATO spustí ve Středozemním moři novou operaci. Zaměří se na boj s teroristy i výcvik	00		ČTK, hec	2698
policie	08.07.2016	novinky.cz	Spor o mýtné: Ťok má dokázat, že se snaží zbavit závislosti na Kapschi	00	Ekonomika		2223
policie	08.07.2016	zpravy.rozhlas.cz	Šlachta na pracovním úřadu. Odmítl jsem zajímavé nabídky z privátu, říká	00	politika	Ondřej Golis	3334
policie	08.07.2016	Hospodářské noviny	CHTĚJÍ JEN POSLUŠNÉ	10	Rozhovor	Lukáš Prchal, Vojtěch Blažek	13275
policie	07.07.2016	Hospodářské noviny	Vedení policie vyzvídalo, koho vyšetřujeme.	03	Události	Vojtěch Blažek, Lukáš Prchal	4472
policie	07.07.2016	zpravy.iDNES.cz	Varovali mě, ať některé kauzy nedělám, říká bývalý šéf ÚOOZ Šlachta	00	Zprávy / Domácí	iDNES.cz, Pavla Kubištová, iDNES.cz, Kateřina Steklá	3646
policie	07.07.2016	aktualne.cz	Vedení policie vyzvídalo, koho vyšetřujeme, říká Šlachta. A pořád jsem slyšel: Dávejte si pozor	00	Domácí	Vojtěch Blažek, Lukáš Prchal	4182
policie	07.07.2016	Právo	Zpráva NSZ: zločin prorostl do vysokých pater policie a znemožňuje boj proti němu	04	Zpravodajství	Radka Kovářová	2504
policie	07.07.2016	lidovky.cz	Německý soud odsoudil prvního pachatele sexuálních útoků v Kolíně. Dal mu podmínku	00	Zprávy / Svět	ČTK	2548
policie	07.07.2016	Právo	Politici se pustili do Ťoka kvůli mýtu	02	Zpravodajství	(zr, ČTK)	3357
policie	07.07.2016	zpravy.iDNES.cz	Ne znamená ne. Němečtí poslanci zpřísnili zákon trestající znásilnění	00	Zprávy / Zahraniční	iDNES.cz, ČTK	4234
policie	06.07.2016	zpravy.iDNES.cz	Nejvyšší patra policie jsou prorostlá zločinem, tvrdí státní zástupci	00	Zprávy / Domácí	iDNES.cz, Jan Nevyhoštěný	2154
policie	06.07.2016	novinky.cz	Nejvyšší patra policie jsou prorostlá zločinem, tvrdí zpráva nejvyššího žalobce Zemana	00	Domácí	Radka Kovářová	2614
policie	04.07.2016	novinky.cz	Chovanec: Hrozí, že se od ledna nebude vybírat mýtné	00	Stalo se		3028
policie	04.07.2016	novinky.cz	Šéf BIS Lang končí ve funkci, potvrdil Chovanec	00	Domácí	Naďa Adamičková	2809
policie	04.07.2016	Hospodářské noviny	Babiš porušuje zákon o střetu zájmů, vede dozorčí radu německé chemičky	03	Události	Tomáš Pergler	4091
policie	04.07.2016	Právo	ANO po sporu o policii opět první	02	Zpravodajství	(rsk)	2156
policie	04.07.2016	Hospodářské noviny	ŠLACHTA NENÍ MAGOR	12	Panorama	Jindřich Šídlo	13102
policie	03.07.2016	novinky.cz	Hledá se nástupce šéfa BIS Langa. Po třinácti letech	00	Domácí	Naďa Adamičková	3299
policie	03.07.2016	novinky.cz	ANO je po sporu o policii opět na koni	00	Domácí	rsk	1507
policie	03.07.2016	zpravy.iDNES.cz	Komunisté se propadli, třetí už je ODS. ANO vede o deset procent	00	Zprávy / Domácí	iDNES.cz, Josef Kopecký	1688
policie	02.07.2016	Mladá fronta DNES	Komise začne vyšetřovat až po svátcích	03	Z domova	(kop)	746
policie	02.07.2016	Právo	Hledá se nástupce šéfa BIS Langa. Po třinácti letech	01	Titulní strana	Naďa Adamičková	3382
policie	01.07.2016	novinky.cz	Vyšetřovací komise k reformě policie se sejde 11. července, povede ji Blažek	00	Domácí	zpe	1515
policie	01.07.2016	zpravy.rozhlas.cz	Sněmovní komisi k reorganizaci policie povede Blažek, pracovat začne 11. července	00	politika	Mikuláš Klang, ČRo	1537
policie	01.07.2016	zpravy.iDNES.cz	Exministr Blažek z ODS povede parlamentní vyšetřovací komisi k policii	00	Zprávy / Domácí	iDNES.cz, Josef Kopecký	2881
policie	01.07.2016	zpravy.iDNES.cz	Jih Mexika odřízli bouřící se učitelé, vláda do oblasti shazuje jídlo	00	Zprávy / Zahraniční	iDNES.cz, Anna Barochová, ČTK	3064
policie	01.07.2016	Lidové noviny	Zastavte ten policejní chaos	10	Názory	MARTIN SHABU	2978
policie	01.07.2016	novinky.cz	Babiš rozjíždí novou kampaň, obouvá se v ní do Chovance	00	Domácí	zpe	2094
policie	30.06.2016	zpravy.iDNES.cz	Šlachta definitivně končí u policie. To je hnůj, co? řekl k jedné z kauz	00	Zprávy / Domácí	iDNES.cz, Michal Hron, ČTK	4412
policie	30.06.2016	Lidové noviny	Umyté ruce nade vše	11	Názory		3898
policie	30.06.2016	iHNed.cz	Robert Šlachta definitivně končí u policie. Nový útvar pravděpodobně povede Michal Mazánek	00		ČTK, mmi	2593
policie	30.06.2016	Lidové noviny	Na policejního „superšéfa“ se hlásí Mazánek	01	Titulní strana		3236
policie	30.06.2016	Lidové noviny	Poslední dny plukovníka Šlachty	03	Domov	MARTIN SHABU	3943
policie	30.06.2016	lidovky.cz	Poslední dny plukovníka Šlachty. ‚Do jednoho roku se můžu bez problémů vrátit‘	00	Zprávy / Domov	Lidové noviny, Martin Shabu	3575
policie	29.06.2016	Mladá fronta DNES	Poslanci zřídili komisi k reformě policie	04	Z domova	(kop)	1759
policie	29.06.2016	Lidové noviny	V policejní reformě zbývá příliš otazníků	01	Titulní strana	MARTIN SHABU	7643
policie	29.06.2016	lidovky.cz	V policejní reformě zbývá příliš mnoho otazníků. Není zřejmé, co bude s desítkami detektivů	00	Zprávy / Domov	Lidové noviny, Martin Shabu	1359
policie	29.06.2016	iHNed.cz	Šlachtu a spol. by mohl nahradit Michal Mazánek. Do konkurzu se přihlásil jako jediný	00		riz, ČTK	1893
policie	29.06.2016	novinky.cz	Sněmovna zvolila členy vyšetřovací komise k policii	00	Domácí	zpe	1376
policie	29.06.2016	Lidové noviny	Paříž mobilizovala kvůli protestům 2500 policistů	07	Svět	čtk	500
policie	28.06.2016	Právo	Ťok: Je to jen nástin reformy policie	04	Zpravodajství	(zpe, Novinky.cz)	1748
policie	28.06.2016	novinky.cz	Sněmovna zřídila vyšetřovací komisi k situaci v policii	00	Domácí		1675
policie	28.06.2016	zpravy.iDNES.cz	Kvůli policii bude vyšetřovací komise. Váňa odmítl, že mu Šlachta hrozil	00	Zprávy / Domácí	iDNES.cz, Josef Kopecký	2914
policie	28.06.2016	iHNed.cz	ANO překvapilo koaliční partnery. Chtělo, aby Šlachta a Ištvan promluvili o policii před poslanci, návrh neprošel	00		Radek Bartoníček	2998
policie	28.06.2016	aktualne.cz	ANO chtělo, aby Šlachta s Ištvanem vystoupili před všemi poslanci. Návrh na program schůze neprošel	00	Domácí	Radek Bartoníček	2920
policie	27.06.2016	novinky.cz	Chovanec nese na vládu vysvětlení sporné reformy policie	00	Domácí	zpe	2046
policie	27.06.2016	Hospodářské noviny	Šlachta chce zůstat ve státních službách	12	Události		372
policie	27.06.2016	novinky.cz	ANO: Dostali jsme jen nástin policejní reformy, debata nekončí	00	Domácí	zpe	1250
policie	27.06.2016	Právo	Šlachta: Chci dělat pro stát	02	Zpravodajství	(kub, ČTK)	2929
policie	27.06.2016	Lidové noviny	Kampaním dělá krize dobře	04	Domov	ADAM JUNEK	3862
policie	27.06.2016	aktualne.cz	Bylo nutné změnit provozní systémy, popřel Šiška, že zadání zakázky na výplatu dávek bylo nezákonné	00	Domácí	ČTK	4170
policie	26.06.2016	zpravy.iDNES.cz	Jen kauza kabelek Nečasové Zemanovi nestačí, čeká toho od policie víc	00	Zprávy / Domácí	iDNES.cz, Josef Kopecký	3231
policie	26.06.2016	zpravy.iDNES.cz	Nebudu pracovat pro oligarchy ani kandidovat na hejtmana, řekl Šlachta	00	Zprávy / Domácí	iDNES.cz, Václav Ferebauer	3254
policie	26.06.2016	iHNed.cz	Kolem Nečasové padnou další obžaloby, tvrdí Šlachta. Po odchodu od policie chce zůstat ve státních službách	00		ČTK, riz	4181
policie	26.06.2016	novinky.cz	Skotsko se odtrhne. Brexit oslabí EU i Británii, řekl Zeman	00	Domácí	aš	3998
policie	26.06.2016	lidovky.cz	Chci zůstat ve státních službách, do politiky nepůjdu, tvrdí Šlachta	00	Zprávy / Domov	Lidovky.cz, ČTK	2765
